"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27"
-2.707169917536262,0.0006662523942200104,1.6075059193826309,3.880788554030036,2.3040577495744077,0.5589746804825239,1.023023699709022,-2.082354663304287,1.4035142796583047,2.3040970216596843,2.1511639197737025,3.3162033596452893,-1.3495789975364236,-0.14595585096136493,0.07249180055965754,-0.25132140848580514,-1.6036523270474292,-0.2131120836065076,2.8421413735886674,3.467838889305026,11.108715325786653,0.3960846477335495,-12.275850860288497,5.722998258133841,-0.23991755147851407,0.3853110588659983,0.026852327688464628
-3.076623278995677,-0.17703914898647907,-0.12210853776040427,-0.48476931765929276,-0.27370144899960797,-0.06090238789156837,-0.3603627886941929,-0.8086734672745988,-0.6250184789222671,-0.2737933812227413,0.9422151547968665,-0.9819703431945024,1.1076502567805155,1.1710451912356414,1.193270982589576,0.3512354668576498,1.296044560610696,1.0128150535612508,-4.48774321846543,3.475159261760574,29.15930046199703,19.672509388815183,0.9737151634531672,0.17701582164058666,-0.09993309590448554,0.3934219970595751,0.23341520320813192
0.13698722079241643,3.774195583147235,-0.2769250853295666,-0.35236023852810466,-0.4001174566739953,-0.13348701858973064,-0.6889552875037674,-1.4988778098738729,-1.03709295135707,-0.4004516917612903,-1.824672044459764,-2.3760722425166607,-0.8804179755337007,-0.8418183174366368,-1.1591913953642738,-0.01395231756239286,-0.9137762282021713,-1.3063983584846748,-5.226822110739351,4.6024869981030285,8.984038559721775,9.405536261066104,4.469417964036863,-2.64612428767151,-0.352521807423807,0.5192677023625517,0.013174857884882873
-1.5189836255640439,-0.5384953260999438,-0.3816959152305234,-2.8372432086664205,-0.6990377651888098,0.4249690048339128,-0.42591360361597735,-0.16904441050112023,-0.7719933114402019,-0.6992738489335931,0.2228188100915336,-1.4138070536169454,1.3597992166621222,1.0440716892081636,0.6722780697512724,-0.5211171145824587,1.125066584963532,1.0088256878842359,-2.2651041085725425,-8.794295809441897,12.587391618242215,19.782572458886033,-2.768717001068444,-1.807019517577771,-0.10334026398807553,0.26651523588186865,0.17396788183099243
-5.697426299757873,-1.868506625272643,2.1039185200630732,4.503365676451754,2.969903949588285,1.0967148574758936,1.7115851757919287,-1.4232443499149374,2.340656191349344,2.9701580061490644,-2.609205012276849,-0.9615245396013598,0.6741339460337443,-0.9009176838373647,-0.6369299838603062,0.806685891681134,1.2095057768474131,-0.26706281881386235,4.632801507935088,2.646623486263766,-7.734914961245067,-10.919665226691167,7.107264049035468,0.5613559555800498,-0.39427906376219246,0.6609578172191332,-0.04060446303688017
-1.0146623199333553,-1.0976358963848138,-0.16618464276640482,1.1348421845355383,-0.1726503802312112,-0.4841955135433346,0.14314090827824283,1.1540376077228505,0.35204929182964917,-0.1726827921382583,-3.9316049198491103,-3.0721847415183086,1.1471279035603668,-0.9324981417410825,-1.0509785479175964,0.3854977957426816,1.5163237230472744,-0.39293112551826803,5.286547292629743,-2.8062210007599457,-10.178338672127827,-5.079722627643151,6.327107130318314,-4.023563188314633,-0.16823742972173922,0.4449674294243642,0.1994517442464906
-0.8085055217197241,-1.7190299990743694,1.2013267610270342,2.737184745997527,1.6960544234403925,0.5087132722683917,0.866075337720125,-1.2267395000507062,1.1545478490923151,1.6960938238529693,0.4090058880520838,0.9644337578827495,-0.7228319621126627,-0.30685457342656136,-0.1648774996114959,0.10621615419359576,-0.7048868155671318,-0.38506838814892935,-1.419607954869975,1.4347724759867693,18.763377156863363,7.2311795783006145,0.5960857991648912,1.5396172521663405,-0.14881911144872223,0.24547268148685839,0.03997497078672968
2.028600846135584,-10.07978283061545,2.926802824829584,2.642626784480607,3.8598823196443304,2.2391459766629556,2.329782847026312,-2.289982684259912,2.910425896989462,3.8593897363542453,-1.3739239996161723,-0.812630460156418,2.7378109094450322,0.6394383468757594,0.9318416605637353,0.751181168810604,3.3093703056065165,1.628432407216059,-5.853815850020536,0.4898798287073909,-8.349748597877127,-8.117777158799926,3.479841624974807,-2.4208301878407306,-0.2716245801902071,0.6706043623403982,0.18455252593253402
-0.6170752203652454,-1.896094503220473,-0.3272519283242129,0.7949360412326696,-0.4257960448450086,-0.6738782806663253,-0.38792387278667484,-0.22094022764191146,-0.46925163766160227,-0.4258684223499518,4.090141168100098,3.964741227602565,-1.7800567598344124,0.614119223435743,0.6446657533964387,-0.6256172901978211,-2.3185276945042848,0.03845215390464309,-5.694980840415708,2.5588527444985556,10.575169885938898,3.2289532219399266,-5.275655572321065,1.2101760591015025,-0.06216097331034723,0.10462046503338199,0.04107443995502941
0.30804257538144547,-3.7152333723040254,0.13988885727053055,-2.0091386199844665,0.03553152993570134,0.7598115552395156,0.350450599586816,0.6584347695828299,0.3366997688204983,0.035672600297669686,-4.311561198351215,-3.575205429201942,-1.7782442921864707,-2.334430905716836,-2.5353882739442155,0.46817422828005983,-1.5082384340891926,-2.752902258308589,-0.4155909215752598,-3.634995663522431,-1.1249752183412656,0.87370731648709,0.4618524267785777,4.91403034961108,-0.04723781624399626,0.2867923009346514,0.2269697366770807
